4.02,4.92,4.86,4.17,5.38,4.32,84.00,22.20,23.31,Mon Jan  1 00:03:02 2024
3.99,4.45,4.16,4.04,5.38,4.25,84.00,22.20,23.26,Mon Jan  1 00:03:03 2024
3.94,4.06,3.93,4.04,4.71,4.28,84.00,22.20,23.33,Mon Jan  1 00:03:05 2024
3.99,4.06,3.93,4.04,5.38,4.28,84.00,22.20,23.30,Mon Jan  1 00:03:06 2024
3.98,4.06,3.93,4.04,4.67,4.25,84.00,22.20,23.30,Mon Jan  1 00:03:08 2024
3.98,4.06,3.93,4.05,5.38,4.29,80.00,22.20,23.27,Mon Jan  1 00:03:09 2024
3.98,4.06,3.93,4.05,5.12,4.28,84.00,22.20,23.28,Mon Jan  1 00:03:11 2024
3.98,4.06,3.93,4.04,5.01,4.28,80.00,22.20,23.30,Mon Jan  1 00:03:12 2024
3.98,4.06,3.93,4.04,4.39,4.28,84.00,22.20,23.26,Mon Jan  1 00:03:14 2024
3.98,4.06,3.93,4.05,4.89,4.28,80.00,22.20,23.28,Mon Jan  1 00:03:15 2024
3.98,4.05,3.93,4.04,4.09,4.30,136.00,22.20,23.25,Mon Jan  1 00:03:17 2024
3.98,4.06,3.93,4.04,4.33,4.30,80.00,22.20,23.27,Mon Jan  1 00:03:18 2024
3.99,4.06,3.93,4.05,4.25,4.29,84.00,22.20,23.28,Mon Jan  1 00:03:20 2024
3.98,4.06,3.93,4.05,4.46,4.26,80.00,22.20,23.26,Mon Jan  1 00:03:21 2024
3.99,4.06,3.93,4.05,4.15,4.29,84.00,22.20,23.28,Mon Jan  1 00:03:23 2024
3.99,4.06,3.93,4.05,3.99,4.29,80.00,22.20,23.27,Mon Jan  1 00:03:24 2024
3.97,4.06,3.93,4.02,3.81,4.29,84.00,22.20,23.31,Mon Jan  1 00:03:26 2024
3.98,4.06,3.93,4.08,3.97,4.28,80.00,22.20,23.26,Mon Jan  1 00:03:27 2024
3.98,4.06,3.93,4.14,4.08,4.29,80.00,22.20,23.31,Mon Jan  1 00:03:29 2024
3.98,4.06,3.94,4.17,3.92,4.38,80.00,22.20,23.25,Mon Jan  1 00:03:30 2024
3.98,4.05,3.94,4.17,3.93,4.29,80.00,22.20,23.31,Mon Jan  1 00:03:32 2024
3.99,4.06,3.96,4.27,4.01,4.28,80.00,22.20,23.30,Mon Jan  1 00:03:33 2024
3.98,4.06,3.96,4.28,3.94,4.29,80.00,22.20,23.30,Mon Jan  1 00:03:35 2024
3.97,4.06,3.97,4.29,4.14,4.29,80.00,22.20,23.32,Mon Jan  1 00:03:36 2024
3.99,4.06,3.95,4.17,4.12,4.34,80.00,22.20,23.31,Mon Jan  1 00:03:38 2024
3.98,4.05,3.94,4.13,4.24,4.29,80.00,22.20,23.07,Mon Jan  1 00:03:39 2024
3.99,4.06,3.95,4.17,4.31,4.29,80.00,22.20,23.10,Mon Jan  1 00:03:41 2024
3.99,4.06,3.87,4.11,4.29,4.23,80.00,22.20,23.28,Mon Jan  1 00:03:42 2024
3.98,4.06,3.94,4.12,4.18,4.29,80.00,22.20,23.27,Mon Jan  1 00:03:44 2024
3.98,3.91,3.94,4.09,3.96,4.29,80.00,22.20,23.30,Mon Jan  1 00:03:45 2024
3.98,4.06,3.97,4.10,3.88,4.30,84.00,22.20,23.35,Mon Jan  1 00:03:47 2024
3.98,4.04,3.93,4.06,3.72,4.30,80.00,22.20,23.31,Mon Jan  1 00:03:48 2024
3.98,4.06,3.94,4.09,4.23,4.29,84.00,22.20,23.33,Mon Jan  1 00:03:50 2024
3.98,4.06,3.92,4.05,4.53,4.30,80.00,22.20,23.01,Mon Jan  1 00:03:51 2024
3.98,4.06,3.94,3.99,4.68,4.30,80.00,22.20,23.30,Mon Jan  1 00:03:53 2024
3.94,4.06,3.94,4.08,5.11,4.29,84.00,22.20,23.24,Mon Jan  1 00:03:54 2024
3.94,4.05,3.94,4.14,5.30,4.30,80.00,22.20,23.26,Mon Jan  1 00:03:56 2024
3.94,4.01,3.99,4.09,4.72,4.17,360.00,22.20,22.99,Mon Jan  1 00:03:57 2024
3.93,4.01,3.95,4.09,4.35,4.17,356.00,22.20,23.03,Mon Jan  1 00:03:59 2024
3.94,4.01,3.91,4.09,4.74,4.17,360.00,22.30,23.00,Mon Jan  1 00:04:00 2024
3.93,4.01,3.89,4.09,5.04,4.18,356.00,22.30,23.04,Mon Jan  1 00:04:02 2024
3.93,4.01,3.91,4.09,5.38,4.19,360.00,22.50,22.93,Mon Jan  1 00:04:03 2024
3.93,4.01,3.92,4.17,5.38,3.95,360.00,22.50,22.95,Mon Jan  1 00:04:05 2024
