B1,B2,B3,B4,B5,B6,I,T,VT,TIME,PB1,PB2,PB3,PB4,PB5,PB6,PVT
3.81,3.81,3.82,3.78,3.78,3.76,132.0,20.2,23.16,2024-01-01 00:00:02,0.50292,0.50292,0.5042399999999999,0.49895999999999996,0.49895999999999996,0.49632,3.05712
3.82,3.78,3.83,3.79,3.77,3.78,80.0,20.2,23.25,2024-01-01 00:00:03,0.3056,0.3024,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3024,1.86
3.81,3.81,3.83,3.78,3.78,3.77,80.0,20.6,23.24,2024-01-01 00:00:05,0.3048,0.3048,0.30639999999999995,0.3024,0.3024,0.30160000000000003,1.8591999999999997
3.79,3.8,3.83,3.78,3.77,3.77,80.0,20.6,23.25,2024-01-01 00:00:06,0.30319999999999997,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.30160000000000003,1.86
3.81,3.8,3.83,3.79,3.77,3.78,80.0,20.6,23.25,2024-01-01 00:00:08,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3024,1.86
3.81,3.8,3.84,3.78,3.77,3.77,80.0,20.6,23.28,2024-01-01 00:00:09,0.3048,0.304,0.3072,0.3024,0.30160000000000003,0.30160000000000003,1.8624
3.82,3.8,3.83,3.78,3.78,3.78,80.0,20.6,23.25,2024-01-01 00:00:11,0.3056,0.304,0.30639999999999995,0.3024,0.3024,0.3024,1.86
3.81,3.8,3.83,3.79,3.78,3.78,80.0,20.6,23.25,2024-01-01 00:00:12,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3024,1.86
3.81,3.8,3.83,3.79,3.78,3.78,80.0,20.6,23.22,2024-01-01 00:00:14,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3024,1.8576
3.8,3.8,3.83,3.78,3.78,3.78,80.0,20.6,23.25,2024-01-01 00:00:15,0.304,0.304,0.30639999999999995,0.3024,0.3024,0.3024,1.86
3.81,3.8,3.83,3.78,3.77,3.78,80.0,20.6,23.24,2024-01-01 00:00:17,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.3024,1.8591999999999997
3.8,3.8,3.83,3.79,3.78,3.78,80.0,20.6,23.26,2024-01-01 00:00:18,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3024,1.8608000000000002
3.81,3.8,3.83,3.78,3.78,3.78,80.0,20.6,23.22,2024-01-01 00:00:20,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3024,1.8576
3.81,3.8,3.83,3.78,3.78,3.78,80.0,20.6,23.25,2024-01-01 00:00:21,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3024,1.86
3.81,3.8,3.83,3.78,3.77,3.78,80.0,20.6,23.24,2024-01-01 00:00:23,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.3024,1.8591999999999997
3.8,3.8,3.83,3.78,3.78,3.78,80.0,20.6,23.25,2024-01-01 00:00:24,0.304,0.304,0.30639999999999995,0.3024,0.3024,0.3024,1.86
3.81,3.8,3.83,3.79,3.77,3.78,80.0,20.6,23.21,2024-01-01 00:00:26,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3024,1.8568000000000002
3.81,3.8,3.83,3.77,3.78,3.78,80.0,20.6,23.22,2024-01-01 00:00:27,0.3048,0.304,0.30639999999999995,0.30160000000000003,0.3024,0.3024,1.8576
3.81,3.8,3.83,3.78,3.78,3.78,80.0,20.6,23.22,2024-01-01 00:00:29,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3024,1.8576
3.81,3.8,3.83,3.79,3.77,3.78,84.0,20.6,23.22,2024-01-01 00:00:30,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31668,0.31751999999999997,1.95048
3.81,3.81,3.84,3.79,3.78,3.8,80.0,699.0,23.14,2024-01-01 00:00:31,0.3048,0.3048,0.3072,0.30319999999999997,0.3024,0.304,1.8512
3.81,3.8,3.82,3.79,3.76,3.8,76.0,20.2,23.22,2024-01-01 00:00:33,0.28956,0.2888,0.29031999999999997,0.28804,0.28576,0.2888,1.7647199999999998
3.82,3.81,3.84,3.8,3.78,3.8,80.0,20.2,23.21,2024-01-01 00:00:34,0.3056,0.3048,0.3072,0.304,0.3024,0.304,1.8568000000000002
3.81,3.8,3.84,3.79,3.78,3.8,80.0,20.2,23.19,2024-01-01 00:00:36,0.3048,0.304,0.3072,0.30319999999999997,0.3024,0.304,1.8552
3.81,3.8,3.82,3.79,3.78,3.79,80.0,20.2,23.17,2024-01-01 00:00:37,0.3048,0.304,0.3056,0.30319999999999997,0.3024,0.30319999999999997,1.8536000000000001
3.81,3.81,3.83,3.79,3.78,3.8,80.0,20.3,23.21,2024-01-01 00:00:39,0.3048,0.3048,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8568000000000002
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.3,23.13,2024-01-01 00:00:40,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8503999999999998
3.79,3.8,3.83,3.78,3.78,3.79,80.0,20.6,23.13,2024-01-01 00:00:42,0.30319999999999997,0.304,0.30639999999999995,0.3024,0.3024,0.30319999999999997,1.8503999999999998
3.81,3.8,3.83,3.79,3.77,3.79,80.0,20.6,23.18,2024-01-01 00:00:43,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.30319999999999997,1.8544
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.13,2024-01-01 00:00:45,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8503999999999998
3.81,3.8,3.84,3.78,3.78,3.79,80.0,20.6,23.22,2024-01-01 00:00:46,0.3048,0.304,0.3072,0.3024,0.3024,0.30319999999999997,1.8576
3.81,3.8,3.84,3.79,3.78,3.8,80.0,20.6,23.18,2024-01-01 00:00:48,0.3048,0.304,0.3072,0.30319999999999997,0.3024,0.304,1.8544
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.22,2024-01-01 00:00:49,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8576
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.16,2024-01-01 00:00:51,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8528
3.81,3.8,3.83,3.79,3.77,3.8,84.0,20.6,23.21,2024-01-01 00:00:52,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31668,0.3192,1.94964
3.81,3.8,3.83,3.78,3.78,3.8,136.0,20.6,23.19,2024-01-01 00:00:54,0.51816,0.5167999999999999,0.52088,0.51408,0.51408,0.5167999999999999,3.15384
3.81,3.8,3.83,3.79,3.77,3.8,80.0,20.6,23.16,2024-01-01 00:00:55,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.304,1.8528
3.81,3.8,3.83,3.79,3.78,3.79,80.0,20.6,23.19,2024-01-01 00:00:57,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.30319999999999997,1.8552
3.81,3.8,3.84,3.79,3.78,3.78,84.0,20.6,23.05,2024-01-01 00:00:58,0.32004000000000005,0.3192,0.32256,0.31836000000000003,0.31751999999999997,0.31751999999999997,1.9362000000000001
3.81,3.8,3.84,3.79,3.78,3.8,80.0,20.6,23.19,2024-01-01 00:01:00,0.3048,0.304,0.3072,0.30319999999999997,0.3024,0.304,1.8552
3.81,3.8,3.83,3.78,3.77,3.8,80.0,20.6,23.22,2024-01-01 00:01:01,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.304,1.8576
3.81,3.78,3.83,3.79,3.78,3.8,80.0,20.6,23.17,2024-01-01 00:01:03,0.3048,0.3024,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8536000000000001
3.81,3.8,3.83,3.78,3.77,3.8,80.0,20.6,23.17,2024-01-01 00:01:04,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.304,1.8536000000000001
3.81,3.8,3.83,3.79,3.76,3.8,84.0,20.6,23.17,2024-01-01 00:01:06,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31583999999999995,0.3192,1.9462800000000002
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.15,2024-01-01 00:01:07,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.852
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.16,2024-01-01 00:01:09,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8528
3.81,3.81,3.83,3.79,3.77,3.8,80.0,20.6,23.17,2024-01-01 00:01:10,0.3048,0.3048,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.304,1.8536000000000001
3.81,3.8,3.83,3.78,3.77,3.79,80.0,20.6,23.19,2024-01-01 00:01:12,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.30319999999999997,1.8552
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.19,2024-01-01 00:01:13,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8552
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.19,2024-01-01 00:01:15,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8552
3.8,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.13,2024-01-01 00:01:16,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8503999999999998
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.16,2024-01-01 00:01:18,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8528
3.81,3.8,3.84,3.79,3.77,3.8,80.0,20.6,23.17,2024-01-01 00:01:19,0.3048,0.304,0.3072,0.30319999999999997,0.30160000000000003,0.304,1.8536000000000001
3.81,3.8,3.83,3.79,3.77,3.8,80.0,20.6,23.15,2024-01-01 00:01:21,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.304,1.852
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.19,2024-01-01 00:01:22,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8552
3.81,3.8,3.83,3.79,3.76,3.8,84.0,20.6,23.16,2024-01-01 00:01:24,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31583999999999995,0.3192,1.94544
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.12,2024-01-01 00:01:25,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8496000000000001
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.15,2024-01-01 00:01:27,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.852
3.81,3.8,3.82,3.78,3.78,3.8,80.0,20.6,23.17,2024-01-01 00:01:28,0.3048,0.304,0.3056,0.3024,0.3024,0.304,1.8536000000000001
3.81,3.8,3.83,3.78,3.77,3.8,80.0,20.6,23.16,2024-01-01 00:01:30,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.304,1.8528
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.16,2024-01-01 00:01:31,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8528
3.8,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.13,2024-01-01 00:01:33,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8503999999999998
3.81,3.8,3.83,3.79,3.77,3.8,80.0,20.6,23.13,2024-01-01 00:01:34,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.304,1.8503999999999998
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.13,2024-01-01 00:01:36,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8503999999999998
3.81,3.8,3.83,3.78,3.77,3.8,80.0,20.6,23.15,2024-01-01 00:01:37,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.304,1.852
3.81,3.81,3.83,3.79,3.77,3.8,80.0,20.6,23.15,2024-01-01 00:01:39,0.3048,0.3048,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.304,1.852
3.81,3.8,3.83,3.79,3.78,3.8,84.0,20.6,23.17,2024-01-01 00:01:40,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.3192,1.9462800000000002
3.81,3.79,3.83,3.79,3.78,3.8,80.0,20.6,23.16,2024-01-01 00:01:42,0.3048,0.30319999999999997,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8528
3.81,3.8,3.83,3.78,3.78,3.8,80.0,20.6,23.11,2024-01-01 00:01:43,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.304,1.8488
3.81,3.8,3.83,3.79,3.78,3.81,136.0,20.6,23.16,2024-01-01 00:01:45,0.51816,0.5167999999999999,0.52088,0.51544,0.51408,0.51816,3.14976
3.81,3.8,3.83,3.78,3.77,3.8,80.0,20.6,23.16,2024-01-01 00:01:46,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.304,1.8528
3.8,3.8,3.83,3.79,3.78,3.81,80.0,20.6,23.16,2024-01-01 00:01:48,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8528
3.81,3.8,3.83,3.78,3.78,3.78,136.0,20.6,23.01,2024-01-01 00:01:49,0.51816,0.5167999999999999,0.52088,0.51408,0.51408,0.51408,3.12936
3.81,3.8,3.84,3.78,3.78,3.8,80.0,20.6,23.15,2024-01-01 00:01:51,0.3048,0.304,0.3072,0.3024,0.3024,0.304,1.852
3.8,3.8,3.83,3.78,3.78,3.8,84.0,20.6,23.16,2024-01-01 00:01:52,0.3192,0.3192,0.32172,0.31751999999999997,0.31751999999999997,0.3192,1.94544
3.81,3.8,3.83,3.76,3.78,3.8,80.0,20.6,23.11,2024-01-01 00:01:54,0.3048,0.304,0.30639999999999995,0.30079999999999996,0.3024,0.304,1.8488
3.81,3.8,3.83,3.78,3.78,3.81,80.0,20.6,23.12,2024-01-01 00:01:55,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3048,1.8496000000000001
3.81,3.8,3.83,3.79,3.78,3.8,80.0,20.6,23.12,2024-01-01 00:01:57,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.304,1.8496000000000001
3.81,3.79,3.83,3.79,3.77,3.81,80.0,20.6,23.13,2024-01-01 00:01:58,0.3048,0.30319999999999997,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3048,1.8503999999999998
3.81,3.8,3.83,3.78,3.78,3.81,80.0,20.6,23.1,2024-01-01 00:02:00,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3048,1.848
3.81,3.8,3.83,3.79,3.77,3.81,80.0,20.6,23.11,2024-01-01 00:02:01,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3048,1.8488
3.8,3.8,3.83,3.79,3.78,3.81,84.0,20.6,23.15,2024-01-01 00:02:03,0.3192,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32004000000000005,1.9445999999999999
3.81,3.8,3.83,3.78,3.78,3.81,84.0,20.6,23.14,2024-01-01 00:02:04,0.32004000000000005,0.3192,0.32172,0.31751999999999997,0.31751999999999997,0.32004000000000005,1.94376
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.5,23.17,2024-01-01 00:02:06,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8536000000000001
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.5,23.11,2024-01-01 00:02:07,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8488
3.81,3.8,3.83,3.78,3.78,3.81,80.0,20.3,23.15,2024-01-01 00:02:09,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3048,1.852
3.81,3.8,3.83,3.79,3.77,3.81,80.0,20.3,23.16,2024-01-01 00:02:10,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3048,1.8528
3.81,3.8,3.83,3.8,3.78,3.81,80.0,20.2,23.08,2024-01-01 00:02:12,0.3048,0.304,0.30639999999999995,0.304,0.3024,0.3048,1.8463999999999998
3.81,3.79,3.83,3.79,3.78,3.81,80.0,20.2,23.09,2024-01-01 00:02:13,0.3048,0.30319999999999997,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8472
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.15,2024-01-01 00:02:15,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.852
3.81,3.8,3.83,3.79,3.78,3.81,84.0,20.2,23.13,2024-01-01 00:02:16,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32004000000000005,1.9429199999999998
3.8,3.79,3.83,3.78,3.78,3.81,80.0,20.2,23.11,2024-01-01 00:02:18,0.304,0.30319999999999997,0.30639999999999995,0.3024,0.3024,0.3048,1.8488
3.81,3.8,3.83,3.79,3.76,3.81,84.0,20.2,23.13,2024-01-01 00:02:19,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31583999999999995,0.32004000000000005,1.9429199999999998
3.8,3.8,3.83,3.79,3.77,3.81,80.0,20.2,23.12,2024-01-01 00:02:21,0.304,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3048,1.8496000000000001
3.8,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.07,2024-01-01 00:02:22,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8456
3.82,3.8,3.82,3.78,3.78,3.81,80.0,20.2,23.09,2024-01-01 00:02:24,0.3056,0.304,0.3056,0.3024,0.3024,0.3048,1.8472
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.12,2024-01-01 00:02:25,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8496000000000001
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.07,2024-01-01 00:02:27,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8456
3.79,3.79,3.84,3.79,3.78,3.81,80.0,20.2,23.15,2024-01-01 00:02:28,0.30319999999999997,0.30319999999999997,0.3072,0.30319999999999997,0.3024,0.3048,1.852
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.09,2024-01-01 00:02:30,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8472
3.81,3.8,3.84,3.78,3.78,3.81,80.0,20.2,23.12,2024-01-01 00:02:31,0.3048,0.304,0.3072,0.3024,0.3024,0.3048,1.8496000000000001
3.81,3.8,3.83,3.78,3.78,3.81,88.0,20.2,23.13,2024-01-01 00:02:33,0.33528,0.3344,0.33704,0.33264,0.33264,0.33528,2.03544
3.81,3.8,3.83,3.79,3.77,3.81,80.0,20.2,23.1,2024-01-01 00:02:34,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3048,1.848
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.11,2024-01-01 00:02:36,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8488
3.81,3.8,3.83,3.78,3.78,3.81,80.0,20.2,23.16,2024-01-01 00:02:37,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3048,1.8528
3.81,3.8,3.84,3.79,3.78,3.81,80.0,20.2,23.09,2024-01-01 00:02:39,0.3048,0.304,0.3072,0.30319999999999997,0.3024,0.3048,1.8472
3.81,3.79,3.83,3.79,3.78,3.8,132.0,20.2,23.03,2024-01-01 00:02:40,0.50292,0.5002800000000001,0.50556,0.5002800000000001,0.49895999999999996,0.5015999999999999,3.03996
3.82,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.11,2024-01-01 00:02:42,0.3056,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8488
3.81,3.8,3.83,3.79,3.78,3.81,84.0,20.2,23.1,2024-01-01 00:02:43,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32004000000000005,1.9404000000000001
3.82,3.8,3.83,3.79,3.78,3.8,84.0,20.2,23.15,2024-01-01 00:02:45,0.32088,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.3192,1.9445999999999999
3.81,3.81,3.83,3.79,3.78,3.82,80.0,20.2,23.16,2024-01-01 00:02:46,0.3048,0.3048,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8528
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.11,2024-01-01 00:02:48,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8488
3.81,3.79,3.83,3.79,3.78,3.81,80.0,20.2,23.11,2024-01-01 00:02:49,0.3048,0.30319999999999997,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8488
3.81,3.8,3.83,3.78,3.78,3.82,80.0,20.2,23.11,2024-01-01 00:02:51,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3056,1.8488
3.81,3.8,3.83,3.78,3.78,3.82,80.0,20.2,23.07,2024-01-01 00:02:52,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3056,1.8456
3.81,3.8,3.83,3.79,3.78,3.81,80.0,20.2,23.11,2024-01-01 00:02:54,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3048,1.8488
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.06,2024-01-01 00:02:55,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8448
3.81,3.8,3.83,3.79,3.78,3.82,84.0,20.2,23.09,2024-01-01 00:02:57,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32088,1.93956
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.08,2024-01-01 00:02:58,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8463999999999998
3.8,3.8,3.84,3.78,3.78,3.82,80.0,20.2,23.08,2024-01-01 00:03:00,0.304,0.304,0.3072,0.3024,0.3024,0.3056,1.8463999999999998
3.8,3.8,3.83,3.79,3.76,3.82,80.0,20.2,23.1,2024-01-01 00:03:01,0.304,0.304,0.30639999999999995,0.30319999999999997,0.30079999999999996,0.3056,1.848
3.81,3.8,3.83,3.79,3.77,3.82,80.0,20.2,22.99,2024-01-01 00:03:03,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3056,1.8391999999999997
3.81,3.8,3.83,3.79,3.78,3.82,84.0,20.2,23.13,2024-01-01 00:03:04,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32088,1.9429199999999998
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.09,2024-01-01 00:03:06,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8472
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.11,2024-01-01 00:03:07,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8488
3.81,3.8,3.83,3.79,3.78,3.82,84.0,20.2,23.09,2024-01-01 00:03:09,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32088,1.93956
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.09,2024-01-01 00:03:10,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8472
3.81,3.8,3.83,3.78,3.77,3.82,80.0,20.2,23.11,2024-01-01 00:03:12,0.3048,0.304,0.30639999999999995,0.3024,0.30160000000000003,0.3056,1.8488
3.81,3.79,3.83,3.78,3.78,3.82,80.0,20.2,23.11,2024-01-01 00:03:13,0.3048,0.30319999999999997,0.30639999999999995,0.3024,0.3024,0.3056,1.8488
3.8,3.8,3.82,3.79,3.78,3.82,80.0,20.2,23.12,2024-01-01 00:03:15,0.304,0.304,0.3056,0.30319999999999997,0.3024,0.3056,1.8496000000000001
3.81,3.8,3.83,3.79,3.77,3.82,84.0,20.2,23.08,2024-01-01 00:03:16,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31668,0.32088,1.9387199999999998
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.11,2024-01-01 00:03:18,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8488
3.79,3.79,3.83,3.78,3.78,3.82,80.0,20.2,23.08,2024-01-01 00:03:19,0.30319999999999997,0.30319999999999997,0.30639999999999995,0.3024,0.3024,0.3056,1.8463999999999998
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.11,2024-01-01 00:03:21,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8488
3.82,3.8,3.83,3.78,3.78,3.82,80.0,20.2,23.07,2024-01-01 00:03:22,0.3056,0.304,0.30639999999999995,0.3024,0.3024,0.3056,1.8456
3.81,3.8,3.83,3.79,3.78,3.82,84.0,20.2,23.06,2024-01-01 00:03:24,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32088,1.9370399999999999
3.81,3.8,3.83,3.79,3.77,3.82,80.0,20.2,23.11,2024-01-01 00:03:25,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.30160000000000003,0.3056,1.8488
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.07,2024-01-01 00:03:27,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8456
3.81,3.8,3.84,3.79,3.78,3.82,80.0,20.2,23.08,2024-01-01 00:03:28,0.3048,0.304,0.3072,0.30319999999999997,0.3024,0.3056,1.8463999999999998
3.81,3.8,3.83,3.79,3.78,3.82,84.0,20.2,23.07,2024-01-01 00:03:30,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32088,1.93788
3.81,3.8,3.83,3.79,3.78,3.82,88.0,20.2,23.09,2024-01-01 00:03:31,0.33528,0.3344,0.33704,0.33352,0.33264,0.33615999999999996,2.03192
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.07,2024-01-01 00:03:33,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8456
3.81,3.8,3.83,3.79,3.78,3.82,84.0,20.2,23.07,2024-01-01 00:03:34,0.32004000000000005,0.3192,0.32172,0.31836000000000003,0.31751999999999997,0.32088,1.93788
3.81,3.8,3.83,3.79,3.78,3.82,136.0,20.2,23.09,2024-01-01 00:03:36,0.51816,0.5167999999999999,0.52088,0.51544,0.51408,0.51952,3.14024
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.06,2024-01-01 00:03:37,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8448
3.81,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.1,2024-01-01 00:03:39,0.3048,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.848
3.81,3.8,3.83,3.78,3.78,3.82,80.0,20.2,23.07,2024-01-01 00:03:40,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3056,1.8456
3.81,3.8,3.83,3.78,3.78,3.82,80.0,20.2,23.09,2024-01-01 00:03:42,0.3048,0.304,0.30639999999999995,0.3024,0.3024,0.3056,1.8472
3.8,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.07,2024-01-01 00:03:43,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8456
3.81,3.78,3.83,3.79,3.77,3.82,84.0,20.2,23.08,2024-01-01 00:03:45,0.32004000000000005,0.31751999999999997,0.32172,0.31836000000000003,0.31668,0.32088,1.9387199999999998
3.8,3.8,3.83,3.79,3.78,3.82,80.0,20.2,23.06,2024-01-01 00:03:46,0.304,0.304,0.30639999999999995,0.30319999999999997,0.3024,0.3056,1.8448
