B1,B2,B3,B4,B5,B6,I,T,VT,TIME,PB1,PB2,PB3,PB4,PB5,PB6,PVT
3.91,3.94,3.97,3.89,3.86,4.09,-3300.0,17.8,23.99,2024-01-01 00:00:15,-12.903,-13.002,-13.101,-12.837,-12.738,-13.497,-79.167
3.89,3.94,3.97,3.89,3.87,4.07,-3052.0,17.8,23.85,2024-01-01 00:00:17,-11.87228,-12.02488,-12.11644,-11.87228,-11.81124,-12.421640000000002,-72.7902
3.93,3.95,3.99,3.9,3.88,4.09,-3388.0,17.8,24.05,2024-01-01 00:00:18,-13.31484,-13.3826,-13.518120000000001,-13.213199999999999,-13.14544,-13.85692,-81.48140000000001
3.91,3.95,3.98,3.9,3.88,4.08,-3260.0,17.8,23.99,2024-01-01 00:00:20,-12.7466,-12.877,-12.9748,-12.714,-12.6488,-13.3008,-78.20739999999999
3.91,3.95,3.99,3.9,3.88,4.09,-3384.0,17.8,24.05,2024-01-01 00:00:21,-13.231440000000001,-13.366800000000001,-13.50216,-13.1976,-13.12992,-13.84056,-81.3852
3.91,3.95,3.98,3.9,3.88,4.09,-3392.0,17.8,24.06,2024-01-01 00:00:23,-13.262720000000002,-13.398400000000002,-13.50016,-13.2288,-13.16096,-13.87328,-81.61151999999998
3.92,3.96,3.99,3.9,3.89,4.1,-3392.0,17.8,24.11,2024-01-01 00:00:24,-13.29664,-13.432319999999999,-13.53408,-13.2288,-13.194880000000001,-13.9072,-81.78112
3.93,3.95,3.98,3.91,3.89,4.1,-3388.0,17.8,24.07,2024-01-01 00:00:26,-13.31484,-13.3826,-13.48424,-13.24708,-13.17932,-13.890799999999999,-81.54916
3.92,3.95,3.99,3.9,3.89,4.1,-3420.0,17.8,24.09,2024-01-01 00:00:27,-13.4064,-13.509,-13.645800000000001,-13.338,-13.3038,-14.021999999999998,-82.3878
3.91,3.96,3.99,3.9,3.88,4.1,-3420.0,17.8,24.09,2024-01-01 00:00:29,-13.372200000000001,-13.5432,-13.645800000000001,-13.338,-13.2696,-14.021999999999998,-82.3878
3.93,3.96,3.99,3.9,3.88,4.1,-3384.0,17.8,24.14,2024-01-01 00:00:30,-13.29912,-13.40064,-13.50216,-13.1976,-13.12992,-13.8744,-81.68975999999999
3.93,3.95,3.99,3.91,3.89,4.1,-3368.0,17.8,24.0,2024-01-01 00:00:32,-13.23624,-13.303600000000001,-13.438320000000001,-13.168880000000001,-13.10152,-13.8088,-80.832
3.92,3.96,3.99,3.91,3.87,4.11,-3404.0,17.8,24.13,2024-01-01 00:00:33,-13.34368,-13.47984,-13.58196,-13.309640000000002,-13.17348,-13.990440000000001,-82.13851999999999
3.93,3.96,3.99,3.91,3.89,4.1,-3408.0,17.8,24.09,2024-01-01 00:00:35,-13.39344,-13.49568,-13.59792,-13.325280000000001,-13.25712,-13.9728,-82.09872
3.93,3.95,3.99,3.9,3.89,4.11,-3392.0,17.8,24.09,2024-01-01 00:00:36,-13.330560000000002,-13.398400000000002,-13.53408,-13.2288,-13.194880000000001,-13.941120000000002,-81.71328
3.91,3.96,3.97,3.91,3.88,4.11,-3396.0,17.8,24.1,2024-01-01 00:00:38,-13.278360000000001,-13.44816,-13.48212,-13.278360000000001,-13.17648,-13.95756,-81.84360000000001
3.93,3.96,3.99,3.91,3.9,4.1,-3380.0,17.8,24.07,2024-01-01 00:00:39,-13.2834,-13.384799999999998,-13.4862,-13.215800000000002,-13.182,-13.857999999999999,-81.3566
3.95,3.96,3.99,3.92,3.89,4.11,-3404.0,17.8,24.07,2024-01-01 00:00:41,-13.445800000000002,-13.47984,-13.58196,-13.34368,-13.241560000000002,-13.990440000000001,-81.93428
3.92,3.96,3.99,3.92,3.9,4.11,-3428.0,17.8,24.07,2024-01-01 00:00:42,-13.43776,-13.574879999999999,-13.67772,-13.43776,-13.3692,-14.089080000000001,-82.51196
3.92,3.96,3.99,3.91,3.89,4.11,-3380.0,17.8,24.12,2024-01-01 00:00:44,-13.249600000000001,-13.384799999999998,-13.4862,-13.215800000000002,-13.148200000000001,-13.891800000000002,-81.52560000000001
3.92,3.96,3.99,3.92,3.9,4.11,-3396.0,17.8,24.06,2024-01-01 00:00:45,-13.31232,-13.44816,-13.550040000000001,-13.31232,-13.244399999999999,-13.95756,-81.70776
3.94,3.96,4.0,3.91,3.9,4.11,-3396.0,17.8,24.13,2024-01-01 00:00:47,-13.38024,-13.44816,-13.584,-13.278360000000001,-13.244399999999999,-13.95756,-81.94547999999999
3.93,3.96,3.99,3.93,3.87,4.11,-3396.0,17.9,24.16,2024-01-01 00:00:48,-13.34628,-13.44816,-13.550040000000001,-13.34628,-13.142520000000001,-13.95756,-82.04736
3.93,3.97,4.0,3.9,3.9,4.12,-3480.0,17.9,24.17,2024-01-01 00:00:50,-13.676400000000001,-13.8156,-13.92,-13.572,-13.572,-14.3376,-84.11160000000001
3.93,3.96,4.0,3.92,3.9,4.11,-3352.0,18.0,24.15,2024-01-01 00:00:51,-13.17336,-13.27392,-13.408,-13.13984,-13.072799999999999,-13.776720000000001,-80.95079999999999
3.94,3.96,4.0,3.92,3.89,4.12,-3428.0,18.0,24.18,2024-01-01 00:00:53,-13.50632,-13.574879999999999,-13.712,-13.43776,-13.33492,-14.12336,-82.88904
3.94,3.96,3.99,3.91,3.9,4.1,-3328.0,18.1,24.15,2024-01-01 00:00:54,-13.11232,-13.17888,-13.278720000000002,-13.01248,-12.979199999999999,-13.6448,-80.3712
3.94,3.97,4.0,3.91,3.9,4.11,-3372.0,18.1,24.14,2024-01-01 00:00:56,-13.285680000000001,-13.38684,-13.488,-13.184520000000001,-13.150799999999998,-13.858920000000001,-81.40008
3.96,3.95,3.99,3.92,3.9,4.12,-3396.0,18.2,24.17,2024-01-01 00:00:57,-13.44816,-13.414200000000001,-13.550040000000001,-13.31232,-13.244399999999999,-13.991520000000001,-82.08132
3.94,3.97,4.0,3.93,3.9,4.12,-3380.0,18.2,24.19,2024-01-01 00:00:59,-13.317200000000001,-13.4186,-13.52,-13.2834,-13.182,-13.925600000000001,-81.76219999999999
3.93,3.96,4.0,3.92,3.9,4.12,-3384.0,18.2,24.14,2024-01-01 00:01:00,-13.29912,-13.40064,-13.536,-13.26528,-13.1976,-13.94208,-81.68975999999999
3.94,3.97,4.0,3.92,3.9,4.12,-3384.0,18.2,24.17,2024-01-01 00:01:02,-13.33296,-13.43448,-13.536,-13.26528,-13.1976,-13.94208,-81.79128
3.93,3.97,3.99,3.92,3.89,4.13,-3392.0,18.2,24.17,2024-01-01 00:01:03,-13.330560000000002,-13.466239999999999,-13.53408,-13.29664,-13.194880000000001,-14.008959999999998,-81.98464
3.94,3.97,4.0,3.92,3.9,4.13,-3384.0,18.2,24.17,2024-01-01 00:01:05,-13.33296,-13.43448,-13.536,-13.26528,-13.1976,-13.97592,-81.79128
3.95,3.97,4.0,3.92,3.91,4.12,-3416.0,18.2,24.19,2024-01-01 00:01:06,-13.4932,-13.56152,-13.664,-13.39072,-13.356560000000002,-14.07392,-82.63304000000001
3.93,3.96,4.0,3.92,3.91,4.12,-3380.0,18.2,24.11,2024-01-01 00:01:08,-13.2834,-13.384799999999998,-13.52,-13.249600000000001,-13.215800000000002,-13.925600000000001,-81.4918
3.95,3.97,3.99,3.92,3.91,4.12,-3348.0,18.2,24.14,2024-01-01 00:01:09,-13.2246,-13.29156,-13.35852,-13.12416,-13.09068,-13.79376,-80.82072
3.95,3.97,4.01,3.93,3.91,4.11,-3328.0,18.2,24.1,2024-01-01 00:01:11,-13.1456,-13.212159999999999,-13.345279999999999,-13.07904,-13.01248,-13.678080000000001,-80.2048
3.95,3.97,4.01,3.93,3.91,4.13,-3420.0,18.2,24.3,2024-01-01 00:01:12,-13.509,-13.5774,-13.714199999999998,-13.4406,-13.372200000000001,-14.124600000000001,-83.106
3.95,3.97,4.01,3.93,3.9,4.13,-3420.0,18.2,24.18,2024-01-01 00:01:14,-13.509,-13.5774,-13.714199999999998,-13.4406,-13.338,-14.124600000000001,-82.6956
3.95,3.96,3.99,3.93,3.91,4.14,-3448.0,18.2,24.21,2024-01-01 00:01:15,-13.6196,-13.65408,-13.757520000000001,-13.550640000000001,-13.48168,-14.274719999999999,-83.47608
3.96,3.98,4.01,3.93,3.91,4.13,-3456.0,18.2,24.25,2024-01-01 00:01:17,-13.68576,-13.75488,-13.858559999999999,-13.58208,-13.512960000000001,-14.273279999999998,-83.808
3.95,3.98,4.01,3.93,3.91,4.14,-3456.0,18.2,24.21,2024-01-01 00:01:18,-13.651200000000001,-13.75488,-13.858559999999999,-13.58208,-13.512960000000001,-14.307839999999999,-83.66976000000001
3.96,3.98,4.01,3.93,3.91,4.14,-3464.0,18.2,24.22,2024-01-01 00:01:20,-13.71744,-13.786719999999999,-13.89064,-13.613520000000001,-13.54424,-14.340959999999999,-83.89808000000001
3.96,3.98,3.99,3.93,3.91,4.14,-3512.0,18.2,24.22,2024-01-01 00:01:21,-13.90752,-13.97776,-14.012880000000001,-13.80216,-13.73192,-14.539679999999999,-85.06064
3.96,3.97,4.01,3.92,3.91,4.14,-3488.0,18.2,24.25,2024-01-01 00:01:23,-13.812479999999999,-13.84736,-13.98688,-13.67296,-13.63808,-14.44032,-84.584
3.96,3.98,4.02,3.93,3.91,4.14,-3452.0,18.2,24.23,2024-01-01 00:01:24,-13.66992,-13.738959999999999,-13.87704,-13.566360000000001,-13.49732,-14.291279999999999,-83.64196000000001
3.96,3.98,4.02,3.93,3.92,4.14,-3492.0,18.2,24.25,2024-01-01 00:01:26,-13.82832,-13.89816,-14.03784,-13.72356,-13.68864,-14.45688,-84.681
3.94,3.97,4.0,3.93,3.92,4.15,-3488.0,18.2,24.25,2024-01-01 00:01:27,-13.742719999999998,-13.84736,-13.952,-13.707840000000001,-13.67296,-14.475200000000001,-84.584
3.97,3.98,4.01,3.91,3.91,4.15,-3504.0,18.2,24.11,2024-01-01 00:01:29,-13.91088,-13.94592,-14.051039999999999,-13.700640000000002,-13.700640000000002,-14.5416,-84.48144
3.96,3.98,4.02,3.93,3.92,4.14,-3492.0,18.2,24.29,2024-01-01 00:01:30,-13.82832,-13.89816,-14.03784,-13.72356,-13.68864,-14.45688,-84.82068
3.97,3.98,4.02,3.94,3.91,4.14,-3468.0,18.2,24.28,2024-01-01 00:01:32,-13.76796,-13.80264,-13.94136,-13.663920000000001,-13.559880000000001,-14.35752,-84.20304
3.96,3.97,4.02,3.93,3.93,4.15,-3488.0,18.2,24.28,2024-01-01 00:01:33,-13.812479999999999,-13.84736,-14.021759999999999,-13.707840000000001,-13.707840000000001,-14.475200000000001,-84.68863999999999
3.97,3.98,4.02,3.94,3.92,4.14,-3512.0,18.2,24.19,2024-01-01 00:01:35,-13.94264,-13.97776,-14.118239999999998,-13.83728,-13.76704,-14.539679999999999,-84.95528
3.95,3.98,4.02,3.94,3.92,4.16,-3532.0,18.2,24.3,2024-01-01 00:01:36,-13.951400000000001,-14.057360000000001,-14.198639999999997,-13.91608,-13.84544,-14.69312,-85.8276
3.96,3.99,4.02,3.94,3.91,4.16,-3532.0,18.2,24.3,2024-01-01 00:01:38,-13.98672,-14.09268,-14.198639999999997,-13.91608,-13.810120000000001,-14.69312,-85.8276
3.97,3.97,4.0,3.94,3.93,4.15,-3516.0,18.2,24.3,2024-01-01 00:01:39,-13.95852,-13.95852,-14.064,-13.853039999999998,-13.81788,-14.591400000000002,-85.4388
3.97,3.99,4.02,3.94,3.92,4.15,-3536.0,18.2,24.31,2024-01-01 00:01:41,-14.03792,-14.108640000000001,-14.21472,-13.93184,-13.86112,-14.674400000000002,-85.96015999999999
3.98,4.0,4.02,3.94,3.93,4.16,-3580.0,18.2,24.32,2024-01-01 00:01:42,-14.2484,-14.32,-14.391599999999999,-14.105199999999998,-14.069400000000002,-14.892800000000001,-87.0656
3.97,3.99,4.02,3.93,3.92,4.16,-3580.0,18.2,24.31,2024-01-01 00:01:44,-14.2126,-14.2842,-14.391599999999999,-14.069400000000002,-14.0336,-14.892800000000001,-87.0298
3.97,4.0,4.02,3.94,3.93,4.16,-3500.0,18.2,24.31,2024-01-01 00:01:45,-13.895,-14.0,-14.069999999999999,-13.79,-13.755,-14.56,-85.085
3.98,4.0,4.02,3.94,3.92,4.16,-3552.0,18.2,24.33,2024-01-01 00:01:47,-14.136959999999998,-14.208,-14.279039999999998,-13.994879999999998,-13.92384,-14.77632,-86.42016
3.97,3.99,4.02,3.94,3.93,4.16,-3556.0,18.2,24.32,2024-01-01 00:01:48,-14.117320000000001,-14.18844,-14.295119999999999,-14.010639999999999,-13.97508,-14.79296,-86.48192
3.98,3.99,4.02,3.92,3.93,4.16,-3556.0,18.2,24.15,2024-01-01 00:01:50,-14.15288,-14.18844,-14.295119999999999,-13.93952,-13.97508,-14.79296,-85.8774
3.96,4.0,4.02,3.95,3.92,4.16,-3524.0,18.2,24.17,2024-01-01 00:01:51,-13.955039999999999,-14.096,-14.166479999999998,-13.9198,-13.81408,-14.65984,-85.17508000000001
3.84,3.81,3.84,3.77,3.77,3.9,80.0,18.2,22.97,2024-01-01 00:01:53,0.3072,0.3048,0.3072,0.30160000000000003,0.30160000000000003,0.312,1.8376
3.82,3.82,3.84,3.78,3.75,3.9,80.0,18.2,22.89,2024-01-01 00:01:54,0.3056,0.3056,0.3072,0.3024,0.3,0.312,1.8312
3.84,3.82,3.83,3.77,3.76,3.89,80.0,18.2,22.91,2024-01-01 00:01:56,0.3072,0.3056,0.30639999999999995,0.30160000000000003,0.30079999999999996,0.3112,1.8328
3.97,3.99,4.02,3.94,3.92,4.17,-3624.0,18.2,24.31,2024-01-01 00:01:57,-14.38728,-14.459760000000001,-14.568479999999997,-14.278559999999999,-14.20608,-15.11208,-88.09944
3.65,4.15,4.16,3.84,4.08,3.95,-3364.0,18.2,22.99,2024-01-01 00:01:59,-12.2786,-13.960600000000001,-13.99424,-12.91776,-13.72512,-13.2878,-77.33836
3.84,3.65,3.87,3.6,3.64,4.01,-1608.0,18.2,23.12,2024-01-01 00:02:00,-6.17472,-5.8692,-6.22296,-5.7888,-5.85312,-6.44808,-37.17696
3.63,3.64,3.9,3.6,3.63,3.99,-1516.0,18.2,25.86,2024-01-01 00:02:02,-5.50308,-5.51824,-5.9124,-5.4576,-5.50308,-6.04884,-39.20376
3.83,3.64,3.84,3.59,3.62,3.99,-1868.0,18.2,24.11,2024-01-01 00:02:03,-7.15444,-6.79952,-7.17312,-6.70612,-6.76216,-7.453320000000001,-45.037479999999995
3.62,3.67,3.88,3.63,3.61,4.09,-1992.0,18.2,25.79,2024-01-01 00:02:05,-7.21104,-7.310639999999999,-7.72896,-7.23096,-7.19112,-8.14728,-51.37368
3.62,3.64,3.87,3.6,3.64,4.0,-1868.0,18.2,24.17,2024-01-01 00:02:06,-6.76216,-6.79952,-7.22916,-6.7248,-6.79952,-7.472,-45.14956000000001
3.62,3.64,3.87,3.57,3.62,4.0,-2004.0,18.2,25.73,2024-01-01 00:02:08,-7.25448,-7.294560000000001,-7.75548,-7.15428,-7.25448,-8.016,-51.56292
3.62,3.67,3.88,3.63,3.59,4.08,-1896.0,18.2,24.31,2024-01-01 00:02:09,-6.86352,-6.95832,-7.3564799999999995,-6.882479999999999,-6.80664,-7.73568,-46.091759999999994
3.61,3.63,3.88,3.59,3.62,3.97,-1912.0,18.2,25.75,2024-01-01 00:02:11,-6.90232,-6.94056,-7.418559999999999,-6.8640799999999995,-6.9214400000000005,-7.5906400000000005,-49.234
3.63,3.64,3.87,3.6,3.62,3.99,-1924.0,18.2,24.21,2024-01-01 00:02:12,-6.98412,-7.003360000000001,-7.44588,-6.9264,-6.96488,-7.67676,-46.580040000000004
3.63,3.67,3.88,3.63,3.61,4.1,-1956.0,18.2,25.9,2024-01-01 00:02:14,-7.10028,-7.17852,-7.58928,-7.10028,-7.06116,-8.019599999999999,-50.660399999999996
3.62,3.79,3.84,3.59,3.63,4.01,-1952.0,18.2,24.18,2024-01-01 00:02:15,-7.06624,-7.39808,-7.495679999999999,-7.00768,-7.0857600000000005,-7.82752,-47.19936
3.61,3.64,3.9,3.59,3.63,4.0,-1948.0,18.2,25.79,2024-01-01 00:02:17,-7.03228,-7.09072,-7.5972,-6.99332,-7.0712399999999995,-7.792,-50.23892
3.63,3.67,3.88,3.63,3.59,4.08,-1888.0,18.2,24.43,2024-01-01 00:02:18,-6.85344,-6.92896,-7.3254399999999995,-6.85344,-6.77792,-7.70304,-46.123839999999994
3.63,3.64,3.87,3.6,3.64,3.96,-1608.0,18.2,23.01,2024-01-01 00:02:20,-5.83704,-5.85312,-6.22296,-5.7888,-5.85312,-6.36768,-37.000080000000004
3.61,3.64,3.91,3.59,3.63,4.02,-1860.0,18.2,24.5,2024-01-01 00:02:21,-6.714599999999999,-6.7704,-7.272600000000001,-6.6774,-6.7518,-7.477199999999999,-45.57
3.63,3.69,3.88,3.63,3.6,4.11,-1992.0,18.2,26.0,2024-01-01 00:02:23,-7.23096,-7.350479999999999,-7.72896,-7.23096,-7.1712,-8.18712,-51.792
3.63,3.56,3.88,3.61,3.6,3.97,-1716.0,18.2,23.08,2024-01-01 00:02:24,-6.22908,-6.10896,-6.65808,-6.1947600000000005,-6.1776,-6.81252,-39.60528
3.61,3.64,3.91,3.6,3.63,4.02,-2004.0,18.2,25.88,2024-01-01 00:02:26,-7.234439999999999,-7.294560000000001,-7.835640000000001,-7.2144,-7.27452,-8.05608,-51.863519999999994
3.89,3.67,3.89,3.62,3.61,4.2,-1900.0,18.2,25.37,2024-01-01 00:02:27,-7.391,-6.973,-7.391,-6.878,-6.859,-7.98,-48.203
3.62,3.8,3.9,3.65,3.62,4.25,-2268.0,18.2,25.93,2024-01-01 00:02:29,-8.21016,-8.6184,-8.845199999999998,-8.278199999999998,-8.21016,-9.639,-58.809239999999996
3.84,3.81,3.83,3.76,3.76,3.87,140.0,18.2,22.79,2024-01-01 00:02:30,0.5376000000000001,0.5334,0.5362,0.5264,0.5264,0.5418000000000001,3.1906
3.63,3.7,3.88,3.64,3.61,4.14,-2068.0,18.2,25.95,2024-01-01 00:02:32,-7.50684,-7.6516,-8.02384,-7.527520000000001,-7.4654799999999994,-8.561519999999998,-53.6646
3.62,3.7,3.89,3.63,3.61,4.18,-1812.0,18.2,25.86,2024-01-01 00:02:33,-6.55944,-6.704400000000001,-7.04868,-6.577559999999999,-6.54132,-7.57416,-46.85832
3.63,3.66,4.0,3.62,3.71,3.97,-2284.0,18.2,25.82,2024-01-01 00:02:35,-8.29092,-8.359440000000001,-9.136,-8.26808,-8.47364,-9.06748,-58.972879999999996
3.63,3.78,3.92,3.62,3.63,4.33,-2024.0,18.2,25.76,2024-01-01 00:02:36,-7.34712,-7.65072,-7.93408,-7.32688,-7.34712,-8.76392,-52.13824
3.85,3.82,3.83,3.76,3.75,3.89,84.0,18.2,22.95,2024-01-01 00:02:38,0.3234,0.32088,0.32172,0.31583999999999995,0.315,0.32676,1.9278
3.63,3.58,3.95,3.62,3.75,4.09,-2228.0,18.2,25.88,2024-01-01 00:02:39,-8.087639999999999,-7.97624,-8.800600000000001,-8.06536,-8.355,-9.11252,-57.66064
3.63,3.82,3.91,3.7,3.61,4.34,-2484.0,18.2,25.89,2024-01-01 00:02:41,-9.01692,-9.48888,-9.71244,-9.190800000000001,-8.96724,-10.78056,-64.31076
3.85,3.81,3.83,3.76,3.76,3.88,84.0,18.2,22.9,2024-01-01 00:02:42,0.3234,0.32004000000000005,0.32172,0.31583999999999995,0.31583999999999995,0.32592000000000004,1.9236
3.62,3.69,4.1,3.62,3.79,4.13,-2636.0,18.2,25.93,2024-01-01 00:02:44,-9.54232,-9.72684,-10.807599999999999,-9.54232,-9.990440000000001,-10.88668,-68.35148
3.62,3.88,3.93,3.77,3.56,4.12,-2272.0,18.2,25.87,2024-01-01 00:02:45,-8.224639999999999,-8.81536,-8.928960000000002,-8.56544,-8.08832,-9.36064,-58.77664
3.62,3.88,3.93,3.79,3.64,4.35,-2620.0,18.2,25.98,2024-01-01 00:02:47,-9.484399999999999,-10.1656,-10.2966,-9.929799999999998,-9.536800000000001,-11.396999999999998,-68.0676
3.85,3.82,3.83,3.76,3.76,3.88,84.0,18.2,22.91,2024-01-01 00:02:48,0.3234,0.32088,0.32172,0.31583999999999995,0.31583999999999995,0.32592000000000004,1.9244400000000002
3.63,3.94,4.03,3.5,3.75,4.18,-2628.0,18.2,25.94,2024-01-01 00:02:50,-9.539639999999999,-10.35432,-10.59084,-9.198,-9.855,-10.98504,-68.17032
3.46,3.78,3.94,3.84,3.63,4.4,-2504.0,18.2,26.07,2024-01-01 00:02:51,-8.66384,-9.465119999999999,-9.86576,-9.615359999999999,-9.08952,-11.0176,-65.27928
3.85,3.81,3.84,3.76,3.76,3.87,84.0,18.2,22.92,2024-01-01 00:02:53,0.3234,0.32004000000000005,0.32256,0.31583999999999995,0.31583999999999995,0.32508,1.92528
3.86,3.67,3.95,3.61,3.66,4.01,-2124.0,18.2,25.48,2024-01-01 00:02:54,-8.19864,-7.79508,-8.389800000000001,-7.66764,-7.77384,-8.51724,-54.11952
3.64,3.79,3.91,3.68,3.62,4.29,-2060.0,18.2,26.03,2024-01-01 00:02:56,-7.4984,-7.8073999999999995,-8.0546,-7.5808,-7.457199999999999,-8.837399999999999,-53.6218
3.85,3.81,3.83,3.76,3.76,3.87,84.0,18.2,22.88,2024-01-01 00:02:57,0.3234,0.32004000000000005,0.32172,0.31583999999999995,0.31583999999999995,0.32508,1.9219199999999999
3.64,3.66,4.04,3.63,3.74,4.07,-2164.0,18.2,25.95,2024-01-01 00:02:59,-7.87696,-7.920240000000001,-8.74256,-7.85532,-8.09336,-8.807480000000002,-56.15579999999999
3.64,3.69,3.88,3.63,3.61,4.11,-2092.0,18.2,24.89,2024-01-01 00:03:00,-7.61488,-7.71948,-8.11696,-7.59396,-7.5521199999999995,-8.598120000000002,-52.069880000000005
3.64,3.65,3.93,3.6,3.64,4.0,-1800.0,18.2,25.93,2024-01-01 00:03:02,-6.552,-6.57,-7.074,-6.48,-6.552,-7.2,-46.674
3.64,3.65,3.94,3.61,3.65,4.0,-2188.0,18.2,24.99,2024-01-01 00:03:03,-7.964320000000001,-7.9862,-8.620719999999999,-7.89868,-7.9862,-8.752,-54.67811999999999
3.63,3.75,3.89,3.64,3.61,4.19,-1972.0,18.2,26.04,2024-01-01 00:03:05,-7.15836,-7.395,-7.67108,-7.17808,-7.11892,-8.26268,-51.35088
3.63,3.66,3.98,3.62,3.69,3.95,-2296.0,18.2,23.66,2024-01-01 00:03:06,-8.33448,-8.403360000000001,-9.13808,-8.31152,-8.47224,-9.0692,-54.32336
3.63,3.66,3.99,3.62,3.68,4.05,-1996.0,18.2,25.97,2024-01-01 00:03:08,-7.24548,-7.30536,-7.964040000000001,-7.22552,-7.345280000000001,-8.0838,-51.836119999999994
3.65,3.78,3.9,3.69,3.62,4.29,-2392.0,18.2,25.79,2024-01-01 00:03:09,-8.730799999999999,-9.04176,-9.3288,-8.82648,-8.659040000000001,-10.26168,-61.68968
3.85,3.82,3.84,3.77,3.76,3.86,120.0,18.2,22.81,2024-01-01 00:03:11,0.462,0.4584,0.46079999999999993,0.45239999999999997,0.4512,0.4632,2.7371999999999996
3.64,3.69,4.08,3.63,3.77,4.15,-2556.0,18.2,26.01,2024-01-01 00:03:12,-9.303840000000001,-9.43164,-10.42848,-9.278279999999999,-9.63612,-10.607400000000002,-66.48156
3.63,3.86,3.93,3.75,3.63,4.4,-2288.0,18.2,26.05,2024-01-01 00:03:14,-8.30544,-8.83168,-8.99184,-8.58,-8.30544,-10.067200000000001,-59.6024
3.86,3.8,3.84,3.75,3.75,3.89,84.0,18.2,22.91,2024-01-01 00:03:15,0.32424000000000003,0.3192,0.32256,0.315,0.315,0.32676,1.9244400000000002
3.63,3.7,4.12,3.63,3.83,4.19,-2468.0,18.2,26.03,2024-01-01 00:03:17,-8.95884,-9.1316,-10.16816,-8.95884,-9.452440000000001,-10.34092,-64.24204
3.62,3.91,3.94,3.81,3.62,4.44,-2940.0,18.2,25.99,2024-01-01 00:03:18,-10.642800000000001,-11.4954,-11.5836,-11.2014,-10.642800000000001,-13.053600000000001,-76.41059999999999
3.86,3.8,3.83,3.76,3.76,3.89,84.0,18.2,22.94,2024-01-01 00:03:20,0.32424000000000003,0.3192,0.32172,0.31583999999999995,0.31583999999999995,0.32676,1.92696
3.65,3.68,4.05,3.62,3.74,4.11,-2788.0,18.2,25.95,2024-01-01 00:03:21,-10.1762,-10.25984,-11.2914,-10.092559999999999,-10.42712,-11.458680000000001,-72.34859999999999
3.62,3.81,3.92,3.73,3.62,4.39,-2468.0,18.2,26.03,2024-01-01 00:03:23,-8.93416,-9.40308,-9.67456,-9.205639999999999,-8.93416,-10.83452,-64.24204
3.86,3.82,3.84,3.77,3.76,3.89,84.0,18.2,22.95,2024-01-01 00:03:24,0.32424000000000003,0.32088,0.32256,0.31668,0.31583999999999995,0.32676,1.9278
3.63,3.64,3.93,3.6,3.64,4.02,-2164.0,18.2,25.91,2024-01-01 00:03:26,-7.85532,-7.87696,-8.504520000000001,-7.790400000000001,-7.87696,-8.699279999999998,-56.06924
3.91,3.68,3.9,3.6,3.61,4.2,-2600.0,18.3,25.4,2024-01-01 00:03:27,-10.166,-9.568,-10.14,-9.36,-9.386,-10.92,-66.04
3.86,3.82,3.84,3.76,3.75,3.87,84.0,18.3,22.95,2024-01-01 00:03:29,0.32424000000000003,0.32088,0.32256,0.31583999999999995,0.315,0.32508,1.9278
3.63,3.68,4.07,3.62,3.78,4.13,-2856.0,18.4,25.88,2024-01-01 00:03:30,-10.36728,-10.51008,-11.62392,-10.33872,-10.79568,-11.795279999999998,-73.91328
