-259.60,0.00,261.60,5.12
-259.20,0.00,261.60,5.16
-259.20,0.00,261.60,5.10
-259.20,0.00,261.60,5.07
-259.20,0.00,261.60,5.24
-258.80,0.00,261.60,5.15
-259.20,0.00,261.60,5.22
-259.20,0.00,261.60,5.08
-259.20,0.00,261.60,5.22
-259.20,0.00,261.60,5.26
-258.80,0.00,261.60,5.11
-259.20,0.00,261.60,5.13
-259.20,0.00,261.60,5.11
-259.20,0.00,261.20,5.25
-259.20,0.00,261.20,5.22
-259.20,0.00,261.20,5.26
-258.80,0.00,261.20,5.20
-258.80,0.00,261.20,5.17
-258.80,0.00,261.20,5.14
-258.80,0.00,261.20,5.12
-258.80,0.00,261.20,5.14
-258.80,0.00,261.20,5.15
-258.80,0.00,261.20,5.20
-258.80,0.00,261.20,5.16
-258.80,0.00,261.20,5.09
-258.80,0.00,261.20,5.25
-258.80,0.00,261.20,5.21
-258.80,0.00,261.20,5.26
-258.80,0.00,260.80,5.26
-258.40,0.00,260.80,5.21
-258.40,0.00,261.20,5.29
-258.40,0.00,261.20,5.17
-258.40,0.00,260.80,5.19
-258.40,0.00,260.80,5.18
-258.00,0.00,260.80,5.23
-258.40,0.00,260.80,5.16
-258.40,0.00,260.80,5.28
-258.40,0.00,260.80,5.08
-258.40,0.00,260.80,5.28
-258.40,0.00,260.80,5.23
-258.40,0.00,260.80,5.28
-258.40,0.00,260.80,5.13
-258.40,0.00,260.80,5.06
-258.00,0.00,260.40,5.15
-258.40,0.00,260.40,5.28
-258.40,0.00,260.80,5.08
-258.00,0.00,260.40,5.15
-258.00,0.00,260.40,5.23
-258.40,0.00,260.40,5.13
-258.00,0.00,260.40,5.16
-258.00,0.00,260.40,5.25
-258.00,0.00,260.40,5.22
-258.00,0.00,260.40,5.28
-258.00,0.00,260.40,5.10
-258.00,0.00,260.40,5.10
-258.00,0.00,260.40,5.10
-258.00,0.00,260.40,5.23
-258.00,0.00,260.40,5.11
-258.00,0.00,260.00,5.18
-258.00,0.00,260.40,5.24
-258.00,0.00,260.40,5.18
-257.60,0.00,260.00,5.14
-257.60,0.00,260.00,5.14
-258.00,0.00,260.40,5.14
-258.00,0.00,260.00,5.21
-257.60,0.00,260.00,5.08
-258.00,0.00,259.60,5.16
-257.60,0.00,260.00,5.22
-257.60,0.00,260.00,5.18
-257.60,0.00,260.00,5.26
-257.60,0.00,260.00,5.28
-257.60,0.00,260.00,5.26
-257.60,0.00,260.00,5.27
-257.60,0.00,260.00,5.18
-257.60,0.00,260.00,5.13
-257.60,0.00,260.00,5.27
-257.60,0.00,260.00,5.25
-257.60,0.00,260.00,5.18
-257.60,0.00,260.00,5.15
-257.20,0.00,260.00,5.09
-257.60,0.00,259.60,5.07
-257.60,0.00,259.60,5.18
-257.60,0.00,259.60,5.21
-257.20,0.00,259.60,5.22
-257.20,0.00,259.60,5.15
-257.20,0.00,259.60,5.25
-257.20,0.00,259.60,5.27
-257.20,0.00,259.60,5.09
-257.20,0.00,259.60,5.16
-256.80,0.00,259.60,5.15
-257.20,0.00,259.60,5.18
-257.20,0.00,259.60,5.27
-257.20,0.00,259.60,5.27
-257.20,0.00,259.20,5.27
-257.20,0.00,259.60,5.16
-257.20,0.00,259.20,5.20
-257.20,0.00,259.20,5.15
-256.80,0.00,259.60,5.12
-257.20,0.00,259.20,5.27
-257.20,0.00,259.60,5.25
-256.80,0.00,259.20,5.13
-256.80,0.00,259.20,5.18
-256.80,0.00,259.20,5.27
-256.80,0.00,259.20,5.20
-256.80,0.00,259.20,5.28
-256.80,0.00,259.20,5.13
-256.80,0.00,259.20,5.23
-256.80,0.00,259.20,5.26
-256.80,0.00,259.20,5.12
-256.80,0.00,259.20,5.23
-256.80,0.00,259.20,5.06
-256.80,0.00,258.80,5.20
-256.80,0.00,258.80,5.22
-256.80,0.00,258.80,5.07
-256.40,0.00,258.80,5.25
-256.40,0.00,258.80,5.25
-256.40,0.00,258.80,5.16
-256.00,0.00,258.80,5.16
-256.40,0.00,258.80,5.27
-256.40,0.00,258.80,5.26
-256.40,0.00,258.80,5.11
-256.40,0.00,258.80,5.17
-256.40,0.00,258.80,5.22
-256.00,0.00,258.80,5.27
-256.40,0.00,258.80,5.25
-256.00,0.00,258.40,5.13
-256.40,0.00,258.80,5.26
-256.40,0.00,258.40,5.16
-256.40,0.00,258.40,5.14
-256.40,0.00,258.40,5.11
-256.00,0.00,258.40,5.20
-256.00,0.00,258.40,5.07
-256.00,0.00,258.40,5.12
-256.00,0.00,258.40,5.22
-256.00,0.00,258.40,5.12
-256.00,0.00,258.40,5.13
-255.60,0.00,258.40,5.10
-256.00,0.00,258.40,5.16
-256.00,0.00,258.40,5.07
-256.00,0.00,258.40,5.27
-256.00,0.00,258.00,5.22
-256.00,0.00,258.00,5.22
-256.00,0.00,258.00,5.15
-256.00,0.00,258.40,5.20
-256.00,0.00,258.00,5.26
-255.60,0.00,258.00,5.17
-255.60,0.00,258.00,5.12
-255.60,0.00,258.00,5.11
-255.60,0.00,258.00,5.12
-255.60,0.00,258.00,5.07
-255.60,0.00,258.00,5.18
-255.60,0.00,258.00,5.24
-255.60,0.00,258.00,5.16
-255.60,0.00,258.00,5.26
-255.60,0.00,258.00,5.17
-255.60,0.00,257.60,5.21
-255.60,0.00,257.60,5.23
-255.60,0.00,257.60,5.15
-255.20,0.00,258.00,5.11
-255.60,0.00,257.60,5.05
-255.20,0.00,257.60,5.15
-255.20,0.00,258.00,5.26
-255.20,0.00,257.60,5.15
-255.20,0.00,257.60,5.12
-255.20,0.00,257.60,5.21
-255.20,0.00,257.60,5.18
-255.20,0.00,257.60,5.18
-255.20,0.00,257.60,5.13
-255.20,0.00,257.60,5.11
-255.20,0.00,257.60,5.09
-255.20,0.00,257.60,5.29
-255.20,0.00,257.20,5.14
-255.20,0.00,257.60,5.17
-255.20,0.00,257.20,5.15
-255.20,0.00,257.60,5.11
-254.80,0.00,257.20,5.10
-255.20,0.00,257.20,5.09
-254.80,0.00,257.20,5.11
-254.80,0.00,257.20,5.13
-254.40,0.00,257.20,5.11
-254.80,0.00,257.20,5.17
-254.80,0.00,257.20,5.27
-254.80,0.00,257.20,5.23
-254.80,0.00,257.20,5.17
-254.80,0.00,256.80,5.22
-254.80,0.00,257.20,5.10
-254.80,0.00,257.20,5.07
-254.80,0.00,257.20,5.27
-254.80,0.00,257.20,5.10
-254.80,0.00,256.40,5.11
-254.80,0.00,257.20,5.28
-254.40,0.00,257.20,5.22
-254.40,0.00,257.20,5.16
-254.40,0.00,256.80,5.26
-254.40,0.00,256.80,5.11
-254.40,0.00,256.80,5.09
-254.40,0.00,256.80,5.15
-254.40,0.00,256.80,5.09
-254.40,0.00,256.80,5.29
-254.40,0.00,256.80,5.21
-254.40,0.00,256.80,5.16
-254.40,0.00,256.80,5.18
-254.40,0.00,256.80,5.14
-254.40,0.00,256.80,5.25
-254.40,0.00,256.80,5.09
-254.40,0.00,256.80,5.13
-254.40,0.00,256.40,5.26
-254.00,0.00,256.40,5.10
-254.00,0.00,256.40,5.18
-254.00,0.00,256.40,5.25
-254.00,0.00,256.40,5.19
-254.00,0.00,256.40,5.09
-253.60,0.00,256.00,5.18
-254.00,0.00,256.40,5.20
-254.00,0.00,256.40,5.25
-253.60,0.00,256.40,5.24
-253.60,0.00,256.00,5.13
-253.60,0.00,256.00,5.28
-253.60,0.00,256.00,5.22
-253.60,0.00,256.00,5.21
-253.60,0.00,256.00,5.20
-253.60,0.00,256.00,5.18
-253.60,0.00,256.00,5.11
-253.60,0.00,256.00,5.19
-253.60,0.00,256.00,5.16
-253.60,0.00,256.00,5.05
-253.60,0.00,255.60,5.10
-253.60,0.00,255.60,5.25
-253.20,0.00,255.60,5.21
-253.20,0.00,255.60,5.16
-253.60,0.00,255.60,5.14
-253.20,0.00,255.60,5.15
-253.20,0.00,255.60,5.16
-253.20,0.00,255.60,5.29
-253.20,0.00,255.60,5.20
-252.80,0.00,255.60,5.29
-253.20,0.00,255.60,5.07
-252.80,0.00,255.20,5.11
-253.20,0.00,255.60,5.24
-253.20,0.00,255.20,5.28
-253.20,0.00,255.20,5.14
-253.20,0.00,255.20,5.09
-253.20,0.00,255.20,5.23
-252.80,0.00,255.20,5.21
-252.80,0.00,255.20,5.08
-252.80,0.00,255.20,5.24
-252.80,0.00,255.20,5.28
-252.80,0.00,255.20,5.26
-252.80,0.00,255.20,5.19
-252.80,0.00,255.20,5.15
-252.80,0.00,255.20,5.24
-252.80,0.00,255.20,5.08
-252.80,0.00,255.20,5.21
-252.80,0.00,255.20,5.28
-252.80,0.00,255.20,5.19
-252.80,0.00,255.20,5.12
-252.80,0.00,254.80,5.22
-252.40,0.00,254.80,5.19
-252.40,0.00,254.80,5.13
-252.80,0.00,254.80,5.22
-252.40,0.00,254.80,5.25
-252.40,0.00,254.80,5.17
-252.40,0.00,254.80,5.17
-252.40,0.00,254.80,5.15
-252.40,0.00,254.80,5.24
-252.40,0.00,254.80,5.10
-252.40,0.00,254.80,5.16
-252.40,0.00,254.80,5.25
-252.40,0.00,254.40,5.21
-252.40,0.00,254.40,5.18
-252.40,0.00,254.40,5.28
-252.00,0.00,254.40,5.19
-252.00,0.00,254.40,5.13
-252.00,0.00,254.40,5.20
-252.00,0.00,254.40,5.17
-252.00,0.00,254.40,5.15
-252.00,0.00,254.40,5.21
-252.00,0.00,254.40,5.20
-252.00,0.00,254.40,5.28
-252.00,0.00,254.40,5.23
-252.00,0.00,254.40,5.09
-252.00,0.00,254.40,5.22
-252.00,0.00,254.00,5.15
-252.00,0.00,254.00,5.09
-251.60,0.00,254.00,5.26
-252.00,0.00,254.00,5.19
-251.60,0.00,254.00,5.18
-251.60,0.00,254.00,5.09
-251.60,0.00,254.00,5.25
-251.60,0.00,254.00,5.11
-251.60,0.00,254.00,5.14
-251.60,0.00,253.60,5.29
-251.60,0.00,254.00,5.22
-251.60,0.00,254.00,5.15
-251.60,0.00,254.00,5.15
-251.60,0.00,253.60,5.18
-251.60,0.00,253.20,5.15
-251.60,0.00,253.60,5.07
-251.60,0.00,253.60,5.10
-251.60,0.00,254.00,5.09
-251.20,0.00,253.60,5.10
-251.60,0.00,253.60,5.16
-251.20,0.00,253.60,5.17
-251.20,0.00,253.60,5.18
-251.20,0.00,253.60,5.07
-251.20,0.00,253.60,5.29
-251.20,0.00,253.60,5.27
-251.20,0.00,253.60,5.28
-251.20,0.00,253.60,5.29
-251.20,0.00,253.60,5.19
-250.80,0.00,253.60,5.22
-251.20,0.00,253.20,5.27
-251.20,0.00,253.60,5.30
-251.20,0.00,253.60,5.21
-251.20,0.00,253.20,5.28
-250.80,0.00,253.20,5.24
-250.80,0.00,253.20,5.16
-250.80,0.00,253.20,5.09
-250.80,0.00,253.20,5.13
-250.80,0.00,253.20,5.22
-250.80,0.00,253.20,5.27
-250.80,0.00,253.20,5.07
-250.80,0.00,253.20,5.26
-250.80,0.00,253.20,5.28
-250.80,0.00,253.20,5.26
-250.80,0.00,253.20,5.16
-250.80,0.00,253.20,5.09
-250.80,0.00,253.20,5.17
-250.80,0.00,252.80,5.17
-250.40,0.00,253.20,5.17
-250.80,0.00,252.80,5.09
-250.80,0.00,253.20,5.27
-250.80,0.00,252.80,5.19
-250.40,0.00,252.80,5.06
-250.40,0.00,252.80,5.26
-250.40,0.00,252.80,5.28
-250.40,0.00,252.80,5.20
-250.40,0.00,252.80,5.22
-250.40,0.00,252.40,5.15
-250.40,0.00,252.40,5.15
-250.40,0.00,252.80,5.21
-250.40,0.00,252.80,5.21
-250.40,0.00,252.80,5.08
-250.40,0.00,252.40,5.25
-250.40,0.00,252.80,5.12
-250.40,0.00,252.40,5.17
-250.00,0.00,252.40,5.20
-250.00,0.00,252.40,5.10
-250.00,0.00,252.40,5.23
-250.00,0.00,252.40,5.24
-250.00,0.00,252.40,5.17
-250.00,0.00,252.40,5.29
-250.00,0.00,252.40,5.14
-250.00,0.00,252.40,5.23
-250.00,0.00,252.40,5.26
-250.00,0.00,252.40,5.12
-250.00,0.00,252.40,5.13
-250.00,0.00,252.40,5.20
-250.00,0.00,252.40,5.18
-250.00,0.00,252.40,5.12
-250.00,0.00,252.00,5.12
-250.00,0.00,252.00,5.25
-250.00,0.00,252.00,5.16
-250.00,0.00,252.00,5.26
-249.60,0.00,252.00,5.22
-249.60,0.00,252.00,5.20
-249.60,0.00,252.00,5.13
-249.60,0.00,252.00,5.29
-249.60,0.00,252.00,5.11
-249.60,0.00,252.00,5.16
-249.60,0.00,252.00,5.21
-249.60,0.00,252.00,5.20
-249.20,0.00,252.00,5.29
-249.60,0.00,252.00,5.24
-249.60,0.00,252.00,5.26
-249.20,0.00,251.60,5.10
-249.60,0.00,251.60,5.10
-249.20,0.00,251.60,5.14
-249.60,0.00,251.60,5.23
-249.20,0.00,251.60,5.21
-249.60,0.00,251.60,5.28
-248.80,0.00,251.60,5.30
-249.20,0.00,251.60,5.26
-249.20,0.00,251.60,5.19
-249.20,0.00,251.60,5.13
-249.20,0.00,251.60,5.14
-249.20,0.00,251.60,5.13
-249.20,0.00,251.60,5.13
-249.20,0.00,251.20,5.22
-249.20,0.00,251.60,5.12
-249.20,0.00,251.60,5.17
-249.20,0.00,251.20,5.11
-249.20,0.00,251.20,5.09
-248.80,0.00,251.20,5.19
-248.80,0.00,251.20,5.30
-249.20,0.00,250.80,5.05
-248.80,0.00,251.20,5.24
-248.80,0.00,251.20,5.13
-248.80,0.00,251.20,5.08
-248.80,0.00,250.80,5.25
-248.80,0.00,251.20,5.20
-248.80,0.00,251.20,5.11
-248.80,0.00,251.20,5.15
-248.80,0.00,250.80,5.14
-248.40,0.00,250.80,5.26
-248.80,0.00,251.20,5.19
-248.80,0.00,251.20,5.13
-248.80,0.00,250.80,5.28
-248.80,0.00,250.80,5.21
-248.40,0.00,250.80,5.21
-248.80,0.00,250.80,5.24
-248.40,0.00,250.80,5.13
-248.40,0.00,250.80,5.24
-248.40,0.00,250.80,5.22
-248.40,0.00,250.80,5.11
-248.40,0.00,250.80,5.09
-248.40,0.00,250.80,5.15
-248.40,0.00,250.80,5.19
-248.00,0.00,250.40,5.23
-248.40,0.00,250.40,5.13
-248.40,0.00,250.80,5.11
-248.40,0.00,250.80,5.21
-248.40,0.00,250.40,5.18
-248.40,0.00,250.40,5.12
-248.00,0.00,250.40,5.30
-248.00,0.00,250.40,5.15
-248.40,0.00,250.40,5.12
-248.00,0.00,250.40,5.09
-248.00,0.00,250.40,5.27
-248.00,0.00,250.40,5.22
-248.00,0.00,250.40,5.28
-248.00,0.00,250.40,5.25
-248.00,0.00,250.00,5.25
-248.00,0.00,250.40,5.06
-248.00,0.00,250.40,5.28
-248.00,0.00,250.40,5.07
-248.00,0.00,250.40,5.18
-248.00,0.00,250.40,5.27
-248.00,0.00,250.00,5.27
-248.00,0.00,250.00,5.27
-247.60,0.00,250.00,5.17
-247.60,0.00,250.00,5.16
-248.00,0.00,250.00,5.21
-247.60,0.00,250.00,5.18
-247.60,0.00,250.00,5.19
-247.60,0.00,250.00,5.13
-247.20,0.00,250.00,5.26
-247.60,0.00,250.00,5.26
-247.60,0.00,249.60,5.03
-247.60,0.00,250.00,5.12
-247.60,0.00,249.60,5.10
-247.60,0.00,250.00,5.17
-247.60,0.00,249.60,5.19
-247.60,0.00,250.00,5.08
-247.60,0.00,249.60,5.20
-247.20,0.00,249.60,5.11
-247.20,0.00,249.60,5.27
-247.20,0.00,249.60,5.09
-247.20,0.00,249.60,5.10
-247.60,0.00,249.60,5.28
-247.20,0.00,249.60,5.11
-247.20,0.00,249.60,5.28
-247.20,0.00,249.60,5.24
-247.20,0.00,249.60,5.14
-247.20,0.00,249.20,5.20
-247.20,0.00,248.80,5.24
-247.20,0.00,249.20,5.19
-247.20,0.00,249.20,5.32
-247.20,0.00,249.20,5.28
-247.20,0.00,249.20,5.18
-246.80,0.00,249.20,5.19
-246.80,0.00,249.20,5.14
-246.80,0.00,249.20,5.13
-246.80,0.00,249.20,5.25
-246.80,0.00,249.20,5.11
-246.80,0.00,249.20,5.28
-246.80,0.00,249.20,5.27
-246.80,0.00,249.20,5.29
-246.80,0.00,249.20,5.24
-246.80,0.00,248.80,5.26
-246.80,0.00,248.80,5.18
-246.80,0.00,249.20,5.29
-246.80,0.00,248.80,5.28
-246.80,0.00,248.80,5.05
-246.80,0.00,248.40,5.05
-246.80,0.00,248.80,5.17
-246.80,0.00,248.80,5.28
-246.80,0.00,248.80,5.17
-246.40,0.00,248.80,5.15
-246.40,0.00,248.80,5.25
-246.40,0.00,248.80,5.25
-246.40,0.00,248.80,5.28
-246.40,0.00,248.80,5.22
-246.40,0.00,248.80,5.23
-246.40,0.00,248.80,5.25
-246.40,0.00,248.80,5.15
-246.40,0.00,248.80,5.22
-246.40,0.00,248.80,5.17
-246.40,0.00,248.40,5.07
-246.40,0.00,248.40,5.27
-246.40,0.00,248.40,5.28
-246.40,0.00,248.40,5.22
-246.00,0.00,248.40,5.25
-246.00,0.00,248.00,5.26
-246.00,0.00,248.40,5.18
-246.00,0.00,248.40,5.19
-246.00,0.00,248.40,5.19
-246.00,0.00,248.40,5.13
-246.00,0.00,248.00,5.29
-246.00,0.00,248.00,5.22
-246.00,0.00,248.00,5.21
-246.00,0.00,248.00,5.22
-246.00,0.00,248.00,5.23
-246.00,0.00,248.00,5.25
-246.00,0.00,248.00,5.27
-246.00,0.00,248.00,5.17
-245.60,0.00,248.00,5.13
-245.60,0.00,248.00,5.27
-245.60,0.00,248.00,5.12
-245.60,0.00,248.00,5.28
-245.60,0.00,248.00,5.06
-245.60,0.00,248.00,5.17
-245.60,0.00,248.00,5.25
-245.60,0.00,248.00,5.27
-245.60,0.00,248.00,5.18
-245.60,0.00,247.60,5.20
